db	id	label
OMIM	614557	EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2; EDSKSCL2
OMIM	614575	CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME; CANVAS
OMIM	614576	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl; CDG2L
OMIM	614684	HYPERTELORISM AND OTHER FACIAL DYSMORPHISM, BRACHYDACTYLY, GENITAL ABNORMALITIES, MENTAL RETARDATION, AND RECURRENT INFLAMMATORY EPISODES
OMIM	614727	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIK
OMIM	614741	MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY
OMIM	614819	WEILL-MARCHESANI SYNDROME 3
OMIM	614857	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLJ TYPE
OMIM	614863	PEROXISOME BIOGENESIS DISORDER 4B; PBD4B
OMIM	614866	PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER)
OMIM	614886	PEROXISOME BIOGENESIS DISORDER 12A (ZELLWEGER)
OMIM	614887	PEROXISOME BIOGENESIS DISORDER 13A (ZELLWEGER)
OMIM	614924	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 12; COXPD12
OMIM	614940	ECTODERMAL DYSPLASIA 11A, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL DOMINANT; ECTD11A
OMIM	614941	ECTODERMAL DYSPLASIA 11B, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL RECESSIVE; ECTD11B
OMIM	614944	DEAFNESS, AUTOSOMAL RECESSIVE 84B; DFNB84B
OMIM	614970	JOUBERT SYNDROME 20; JBTS20
OMIM	615074	MENTAL RETARDATION, AUTOSOMAL DOMINANT 18; MRD18
OMIM	615106	COWDEN SYNDROME 3; CWS3
OMIM	615107	COWDEN SYNDROME 4; CWS4
OMIM	615127	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 4; FAME4
OMIM	615222	SMITH-MCCORT DYSPLASIA 2; SMC2
OMIM	615224	ADVANCED SLEEP PHASE SYNDROME, FAMILIAL, 2; FASPS2
OMIM	615285	NEUTROPENIA, SEVERE CONGENITAL, 5, AUTOSOMAL RECESSIVE; SCN5
OMIM	615287	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 13; MDDGA13
OMIM	615373	LEFT VENTRICULAR NONCOMPACTION 8; LVNC8
OMIM	615419	HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 1; IHPRF1
OMIM	615530	PARKINSON DISEASE 20, EARLY-ONSET; PARK20
OMIM	615560	OTOFACIOCERVICAL SYNDROME 2
OMIM	615704	POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS; POIKTMP
OMIM	615721	RENAL HYPODYSPLASIA/APLASIA 2; RHDA2
OMIM	615745	ATRIAL STANDSTILL 2; ATRST2
OMIM	615751	CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO
OMIM	615816	IMMUNODEFICIENCY 23; IMD23
OMIM	615824	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 7; MC3DN7
OMIM	615828	MENTAL RETARDATION, AUTOSOMAL DOMINANT 24; MRD24
OMIM	615830	PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 4
OMIM	615911	FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 2; FTDALS2
OMIM	615947	HYPERLIPOPROTEINEMIA, TYPE ID
OMIM	615961	ACID-LABILE SUBUNIT DEFICIENCY; ACLSD
OMIM	616034	2,4-DIENOYL-CoA REDUCTASE DEFICIENCY; DECRD
OMIM	616037	CILIARY DYSKINESIA, PRIMARY, 30; CILD30
OMIM	616067	46,XY SEX REVERSAL 9; SRXY9
OMIM	616108	RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME; RDJCSS
OMIM	616117	CARDIAC CONDUCTION DISEASE WITH OR WITHOUT DILATED CARDIOMYOPATHY; CCDD
OMIM	616202	CEREBELLOFACIODENTAL SYNDROME
OMIM	616229	OSTEOGENESIS IMPERFECTA, TYPE XVI; OI16
OMIM	616266	CONGENITAL CONTRACTURES OF THE LIMBS AND FACE, HYPOTONIA, AND DEVELOPMENTAL DELAY
OMIM	616289	OPTIC ATROPHY 9; OPA9
OMIM	616362	MENTAL RETARDATION, AUTOSOMAL DOMINANT 36; MRD36
OMIM	616367	MANDIBULOFACIAL DYSOSTOSIS WITH ALOPECIA; MFDA
OMIM	616457	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50; EIEE50
OMIM	616468	EXUDATIVE VITREORETINOPATHY 6; EVR6
OMIM	616503	LETHAL CONGENITAL CONTRACTURE SYNDROME 9; LCCS9
OMIM	616562	RETINITIS PIGMENTOSA 74; RP74
OMIM	616730	NEPHROTIC SYNDROME, TYPE 11; NPHS11
OMIM	616737	TAKENOUCHI-KOSAKI SYNDROME; TKS
OMIM	616738	RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 2
OMIM	616818	IGA NEPHROPATHY, SUSCEPTIBILITY TO, 3
OMIM	616859	SPASTICITY, CHILDHOOD-ONSET, WITH HYPERGLYCINEMIA
OMIM	616897	OSTEOCHONDRODYSPLASIA, COMPLEX LETHAL, SYMOENS-BARNES-GISTELINCK TYPE
OMIM	616900	HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 3; IHPRF3
OMIM	617011	MACROCEPHALY, DYSMORPHIC FACIES, AND PSYCHOMOTOR RETARDATION; MDFPMR
OMIM	617041	DUANE RETRACTION SYNDROME 3 WITH OR WITHOUT DEAFNESS; DURS3
OMIM	617171	DYSKINESIA, SEIZURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER
OMIM	617186	ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN EDEMA AND/OR LEUKOENCEPHALOPATHY, 1; PEBEL1
OMIM	617222	SUDDEN CARDIAC FAILURE, INFANTILE
OMIM	617223	SUDDEN CARDIAC FAILURE, ALCOHOL-INDUCED
OMIM	617241	LUNG DISEASE, IMMUNODEFICIENCY, AND CHROMOSOME BREAKAGE SYNDROME; LICS
OMIM	617251	UNCOMBABLE HAIR SYNDROME 2
OMIM	617253	SECKEL SYNDROME 10; SCKL10
OMIM	617303	MUCOPOLYSACCHARIDOSIS-PLUS SYNDROME; MPSPS
OMIM	617319	ANTERIOR SEGMENT DYSGENESIS 8
OMIM	617466	TOWNES-BROCKS SYNDROME 2; TBS2
OMIM	617480	46,XX SEX REVERSAL 4; SRXX4
OMIM	617602	CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME; CHDSKM
OMIM	617666	FRASER SYNDROME 2; FRASRS2
OMIM	617667	FRASER SYNDROME 3; FRASRS3
OMIM	617668	ENCEPHALOPATHY, NEONATAL SEVERE, WITH LACTIC ACIDOSIS AND BRAIN ABNORMALITIES; NELABA
OMIM	617751	MENTAL RETARDATION, AUTOSOMAL DOMINANT 48; MRD48
OMIM	617907	ERYTHROCYTOSIS, FAMILIAL, 5; ECYT5
OMIM	617925	SHORT-RIB THORACIC DYSPLASIA 20 WITH POLYDACTYLY; SRTD20
OMIM	617927	OROFACIODIGITAL SYNDROME XVIII; OFD18
OMIM	618109	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 65; MRT65
OMIM	618220	RETINITIS PIGMENTOSA 84; RP84
OMIM	618223	VERTEBRAL ANOMALIES AND VARIABLE ENDOCRINE AND T-CELL DYSFUNCTION; VETD
OMIM	618234	MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 11; MC1DN11
OMIM	618272	GLOBAL DEVELOPMENTAL DELAY, LUNG CYSTS, OVERGROWTH, AND WILMS TUMOR; GLOW
OMIM	618278	FIBROSIS, NEURODEGENERATION, AND CEREBRAL ANGIOMATOSIS; FINCA
OMIM	618280	CARDIAC-UROGENITAL SYNDROME; CUGS
OMIM	618283	VISUAL IMPAIRMENT AND PROGRESSIVE PHTHISIS BULBI; VIPB
OMIM	618307	EPIDERMODYSPLASIA VERRUCIFORMIS, SUSCEPTIBILITY TO, 4; EV4
OMIM	618310	DIAMOND-BLACKFAN ANEMIA 18; DBA18
OMIM	618314	HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION 2; HOMGSMR2
OMIM	618348	GALLOWAY-MOWAT SYNDROME 7; GAMOS7
OMIM	618371	TURNPENNY-FRY SYNDROME; TPFS
OMIM	618400	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2EE; CMT2EE
OMIM	618419	GONADAL DYSGENESIS, DYSMORPHIC FACIES, RETINAL DYSTROPHY, AND MYOPATHY; GDRM
ORPHA	100050	Hereditary angioedema type 1
ORPHA	100075	Neuroendocrine tumor of stomach
ORPHA	100076	Duodenal neuroendocrine tumor
ORPHA	100077	Jejunal neuroendocrine tumor
ORPHA	100078	Ileal neuroendocrine tumor
ORPHA	100079	Neuroendocrine neoplasm of appendix
ORPHA	100084	Middle ear neuroendocrine tumor
ORPHA	100996	Autosomal recessive spastic paraplegia type 15
ORPHA	100997	X-linked spastic paraplegia type 16
ORPHA	100998	Autosomal dominant spastic paraplegia type 17
ORPHA	101003	Autosomal recessive spastic paraplegia type 23
ORPHA	101009	Autosomal dominant spastic paraplegia type 29
ORPHA	101016	Romano-Ward syndrome
ORPHA	101028	Transaldolase deficiency
ORPHA	101111	Spinocerebellar ataxia type 25
ORPHA	101112	Spinocerebellar ataxia type 26
ORPHA	104	Leber hereditary optic neuropathy
ORPHA	1051	Ramos-Arroyo syndrome
ORPHA	1055	Fetal left ventricular aneurysm
ORPHA	1071	Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome
ORPHA	1106	Microphthalmia with limb anomalies
ORPHA	1150	Arthrogryposis multiplex congenita-whistling face syndrome
ORPHA	1164	Allergic bronchopulmonary aspergillosis
ORPHA	1166	Congenital unilateral hypoplasia of depressor anguli oris
ORPHA	117	Behçet disease
ORPHA	1180	Ataxia-hypogonadism-choroidal dystrophy syndrome
ORPHA	1192	Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome
ORPHA	1193	Atkin-Flaitz syndrome
ORPHA	1199	Esophageal atresia
ORPHA	1227	Bangstad syndrome
ORPHA	1234	Bartsocas-Papas syndrome
ORPHA	1253	Ascher syndrome
ORPHA	1264	Tricho-retino-dento-digital syndrome
ORPHA	1292	Brachymorphism-onychodysplasia-dysphalangism syndrome
ORPHA	1299	Branchioskeletogenital syndrome
ORPHA	1319	Camptobrachydactyly
ORPHA	1326	Camptodactyly syndrome, Guadalajara type 2
ORPHA	1334	Chronic mucocutaneous candidiasis
ORPHA	1335	Pentalogy of Cantrell
ORPHA	1358	Carey-Fineman-Ziter syndrome
ORPHA	1359	Carney complex
ORPHA	136	CADASIL
ORPHA	137	Congenital disorder of glycosylation
ORPHA	137634	Overgrowth-macrocephaly-facial dysmorphism syndrome
ORPHA	137902	Isolated optic nerve hypoplasia/aplasia
ORPHA	137914	Choanal atresia
ORPHA	138	CHARGE syndrome
ORPHA	1394	Cerebrofaciothoracic dysplasia
ORPHA	139450	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome
ORPHA	139466	SERKAL syndrome
ORPHA	139578	Mutilating hereditary sensory neuropathy with spastic paraplegia
ORPHA	140286	Secondary hypoparathyroidism due to impaired parathormon secretion
ORPHA	140905	Hyperlipidemia due to hepatic triacylglycerol lipase deficiency
ORPHA	140908	Brachydactyly type B2
ORPHA	140952	Syndactyly-telecanthus-anogenital and renal malformations syndrome
ORPHA	140976	RHYNS syndrome
ORPHA	140989	Primary angiitis of the central nervous system
ORPHA	1410	Uncombable hair syndrome
ORPHA	141127	Congenital tracheal stenosis
ORPHA	141136	Otomandibular syndrome
ORPHA	141291	Cleft lip and alveolus
ORPHA	1426	Greenberg dysplasia
ORPHA	143	Parathyroid carcinoma
ORPHA	1435	Xq21 microdeletion syndrome
ORPHA	1439	Ring chromosome 12 syndrome
ORPHA	1446	Ring chromosome 22 syndrome
ORPHA	1449	Ring chromosome 7 syndrome
ORPHA	1451	CINCA syndrome
ORPHA	147	Carbamoyl-phosphate synthetase 1 deficiency
ORPHA	1475	Renal coloboma syndrome
ORPHA	1501	Adrenocortical carcinoma
ORPHA	1521	Craniofrontonasal dysplasia-Poland anomaly syndrome
ORPHA	1525	Cranio-osteoarthropathy
ORPHA	1529	Craniofacial-deafness-hand syndrome
ORPHA	1540	Jackson-Weiss syndrome
ORPHA	1546	Cryptococcosis
ORPHA	1549	Cryptosporidiosis
ORPHA	1556	Cutis marmorata telangiectatica congenita
ORPHA	1562	Dacryocystitis-osteopoikilosis syndrome
ORPHA	158000	Juvenile xanthogranuloma
ORPHA	158003	Xanthoma disseminatum
ORPHA	158008	Papular xanthoma
ORPHA	158029	Sea-blue histiocytosis
ORPHA	158684	Epidermolysis bullosa simplex with pyloric atresia
ORPHA	1600	Monosomy 18q
ORPHA	1606	1p36 deletion syndrome
ORPHA	1617	2q24 microdeletion syndrome
ORPHA	163654	Spondyloepiphyseal dysplasia, Cantu type
ORPHA	163746	Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease
ORPHA	163979	X-linked intellectual disability-craniofacioskeletal syndrome
ORPHA	1662	Restrictive dermopathy
ORPHA	1665	Sporadic fetal brain disruption sequence
ORPHA	168549	Axial spondylometaphyseal dysplasia
ORPHA	168569	H syndrome
ORPHA	169079	Cernunnos-XLF deficiency
ORPHA	169105	Good syndrome
ORPHA	169189	Autosomal dominant centronuclear myopathy
ORPHA	1692	Mosaic trisomy 1
ORPHA	170	Woolly hair
ORPHA	1707	Distal trisomy 15q
ORPHA	171430	Severe congenital nemaline myopathy
ORPHA	171439	Childhood-onset nemaline myopathy
ORPHA	171442	Adult-onset nemaline myopathy
ORPHA	172	Progressive familial intrahepatic cholestasis
ORPHA	1756	Caudal duplication
ORPHA	1772	45,X/46,XY mixed gonadal dysgenesis
ORPHA	178029	Central diabetes insipidus
ORPHA	1784	Acrofrontofacionasal dysostosis
ORPHA	1791	Frontofacionasal dysplasia
ORPHA	1797	Autosomal dominant spondylocostal dysostosis
ORPHA	182050	MYH9-related disease
ORPHA	1827	Acromelic frontonasal dysplasia
ORPHA	183	Eosinophilic granulomatosis with polyangiitis
ORPHA	1839	Hereditary mucoepithelial dysplasia
ORPHA	1848	Renal agenesis, bilateral
ORPHA	185	Scimitar syndrome
ORPHA	1875	Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome
ORPHA	189439	Primary pigmented nodular adrenocortical disease
ORPHA	1895	Edinburgh malformation syndrome
ORPHA	1896	EEC syndrome
ORPHA	1899	Arthrochalasia Ehlers-Danlos syndrome
ORPHA	1901	Dermatosparaxis Ehlers-Danlos syndrome
ORPHA	192	Coffin-Lowry syndrome
ORPHA	193	Cohen syndrome
ORPHA	1934	Early infantile epileptic encephalopathy
ORPHA	1945	Rolandic epilepsy
ORPHA	1970	Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome
ORPHA	1974	Autosomal recessive faciodigitogenital syndrome
ORPHA	199	Cornelia de Lange syndrome
ORPHA	199310	Tetragametic chimerism
ORPHA	199351	Adult-onset dystonia-parkinsonism
ORPHA	20	3-hydroxy-3-methylglutaric aciduria
ORPHA	201	Cowden syndrome
ORPHA	2028	Juvenile hyaline fibromatosis
ORPHA	2036	Scalp-ear-nipple syndrome
ORPHA	2038	Pulmonary arteriovenous malformation
ORPHA	2052	Fraser syndrome
ORPHA	2053	Freeman-Sheldon syndrome
ORPHA	2054	Osteochondritis of tarsal/metatarsal bone
ORPHA	2062	Progressive non-infectious anterior vertebral fusion
ORPHA	206484	Gonadoblastoma
ORPHA	2072	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome
ORPHA	2073	Narcolepsy type 1
ORPHA	2086	Optic pathway glioma
ORPHA	209	Cutis laxa
ORPHA	2090	GMS syndrome
ORPHA	2092	Focal dermal hypoplasia
ORPHA	2097	Grant syndrome
ORPHA	209902	Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency
ORPHA	209905	Brain-lung-thyroid syndrome
ORPHA	209943	IRVAN syndrome
ORPHA	209951	Autosomal recessive spastic paraplegia type 18
ORPHA	210136	Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome
ORPHA	2108	Hallermann-Streiff syndrome
ORPHA	2123	Diffuse neonatal hemangiomatosis
ORPHA	2126	Solitary fibrous tumour/hemangiopericytoma
ORPHA	2136	Hennekam syndrome
ORPHA	2138	46,XX ovotesticular disorder of sex development
ORPHA	2141	Diaphragmatic defect-limb deficiency-skull defect syndrome
ORPHA	2145	Craniosynostosis, Herrmann-Opitz type
ORPHA	216694	Congenitally corrected transposition of the great arteries
ORPHA	217017	Zechi-Ceide syndrome
ORPHA	2176	Infantile systemic hyalinosis
ORPHA	2196	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement
ORPHA	2200	Focal palmoplantar and gingival keratoderma
ORPHA	220460	Attenuated familial adenomatous polyposis
ORPHA	221	Dermatomyositis
ORPHA	221091	Trigeminal neuralgia
ORPHA	2215	Multiple pterygium-malignant hyperthermia syndrome
ORPHA	2237	Hypoparathyroidism-sensorineural deafness-renal disease syndrome
ORPHA	2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome
ORPHA	2250	Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome
ORPHA	225147	Sporadic infantile bilateral striatal necrosis
ORPHA	2255	Pancreatic hypoplasia-diabetes-congenital heart disease syndrome
ORPHA	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs
ORPHA	227510	Multiple system atrophy, cerebellar type
ORPHA	227982	Autoimmune polyendocrinopathy type 3
ORPHA	227990	Autoimmune polyendocrinopathy type 4
ORPHA	228240	Elastoderma
ORPHA	228312	Autoimmune hemolytic anemia, cold type
ORPHA	228396	Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome
ORPHA	228402	2q23.1 microdeletion syndrome
ORPHA	2298	Insulin-resistance syndrome type B
ORPHA	230	Dopamine beta-hydroxylase deficiency
ORPHA	2306	Isotretinoin-like syndrome
ORPHA	231169	Usher syndrome type 1
ORPHA	231183	Usher syndrome type 3
ORPHA	2314	Autosomal dominant hyper-IgE syndrome
ORPHA	2315	Johanson-Blizzard syndrome
ORPHA	2324	Osteopenia-intellectual disability-sparse hair syndrome
ORPHA	2386	Leukoencephalopathy-palmoplantar keratoderma syndrome
ORPHA	240071	Classic progressive supranuclear palsy syndrome
ORPHA	240085	Progressive supranuclear palsy-parkinsonism syndrome
ORPHA	2409	Lowry-MacLean syndrome
ORPHA	2430	Congenital macroglossia
ORPHA	244310	RFT1-CDG
ORPHA	245	Nager syndrome
ORPHA	2457	Mandibuloacral dysplasia
ORPHA	2461	Marden-Walker syndrome
ORPHA	2463	Marfanoid habitus-autosomal recessive intellectual disability syndrome
ORPHA	2467	Systemic mastocytosis
ORPHA	247257	Inhalational anthrax
ORPHA	247262	Hyperphosphatasia-intellectual disability syndrome
ORPHA	2473	McKusick-Kaufman syndrome
ORPHA	247525	Citrullinemia type I
ORPHA	247598	Neonatal intrahepatic cholestasis due to citrin deficiency
ORPHA	247604	Juvenile primary lateral sclerosis
ORPHA	247768	Müllerian aplasia and hyperandrogenism
ORPHA	2495	Meningioma
ORPHA	2496	Mesomelia-synostoses syndrome
ORPHA	2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome
ORPHA	250977	AICA-ribosiduria
ORPHA	250999	1q41q42 microdeletion syndrome
ORPHA	251	Multiple epiphyseal dysplasia
ORPHA	2510	Micro syndrome
ORPHA	251004	Paternal uniparental disomy of chromosome 1
ORPHA	251046	6p22 microdeletion syndrome
ORPHA	251347	Ataxia-telangiectasia-like disorder
ORPHA	2514	Autosomal dominant primary microcephaly
ORPHA	251510	46,XY partial gonadal dysgenesis
ORPHA	251643	Myxopapillary ependymoma
ORPHA	251909	Pineoblastoma
ORPHA	251992	Ganglioneuroma
ORPHA	252164	Benign schwannoma
ORPHA	2526	Microcephaly-lymphedema-chorioretinopathy syndrome
ORPHA	254343	Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome
ORPHA	254519	Kagami-Ogata syndrome
ORPHA	2547	Microphthalmia-microtia-fetal akinesia syndrome
ORPHA	254886	Autosomal recessive progressive external ophthalmoplegia
ORPHA	254892	Autosomal dominant progressive external ophthalmoplegia
ORPHA	2552	Microsporidiosis
ORPHA	255210	Mitochondrial DNA-associated Leigh syndrome
ORPHA	2554	Ear-patella-short stature syndrome
ORPHA	2556	Microphthalmia with linear skin defects syndrome
ORPHA	2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome
ORPHA	2571	X-linked immunoneurologic disorder
ORPHA	2575	Cystic fibrosis-gastritis-megaloblastic anemia syndrome
ORPHA	2585	Ataxia-pancytopenia syndrome
ORPHA	2591	Infantile myofibromatosis
ORPHA	26	Methylmalonic acidemia with homocystinuria
ORPHA	2601	Myopathy-growth delay-intellectual disability-hypospadias syndrome
ORPHA	2604	Familial visceral myopathy
ORPHA	2611	Linear verrucous nevus syndrome
ORPHA	261112	Monosomy 9p
ORPHA	261265	17q12 microdeletion syndrome
ORPHA	261311	20q13.33 microdeletion syndrome
ORPHA	261323	21q22.11q22.12 microdeletion syndrome
ORPHA	261584	Familial adenomatous polyposis due to 5q22.2 microdeletion
ORPHA	261911	Partial deletion of the short arm of chromosome 7
ORPHA	263487	COG5-CDG
ORPHA	263516	Progressive myoclonic epilepsy type 3
ORPHA	264450	Trisomy 8p
ORPHA	2671	Neu-Laxova syndrome
ORPHA	26791	Multiple acyl-CoA dehydrogenase deficiency
ORPHA	2686	Cyclic neutropenia
ORPHA	268882	Arnold-Chiari malformation type I
ORPHA	268943	Unilateral polymicrogyria
ORPHA	2704	Ochoa syndrome
ORPHA	2707	Oculocerebrofacial syndrome, Kaufman type
ORPHA	2710	Oculodentodigital dysplasia
ORPHA	2714	Oculo-palato-cerebral syndrome
ORPHA	2717	Oculotrichoanal syndrome
ORPHA	2728	Blepharophimosis-intellectual disability syndrome, Ohdo type
ORPHA	2729	Okamoto syndrome
ORPHA	2736	Lethal omphalocele-cleft palate syndrome
ORPHA	2749	Oromandibular-limb hypogenesis syndrome
ORPHA	2751	Orofaciodigital syndrome type 2
ORPHA	2753	Orofaciodigital syndrome type 4
ORPHA	2756	Orofaciodigital syndrome type 10
ORPHA	275766	Idiopathic pulmonary arterial hypertension
ORPHA	275864	Behavioral variant of frontotemporal dementia
ORPHA	2762	Progressive osseous heteroplasia
ORPHA	276238	Machado-Joseph disease type 1
ORPHA	276241	Machado-Joseph disease type 2
ORPHA	276244	Machado-Joseph disease type 3
ORPHA	276621	Sporadic pheochromocytoma/secreting paraganglioma
ORPHA	2770	Nasu-Hakola disease
ORPHA	2774	Multicentric carpo-tarsal osteolysis with or without nephropathy
ORPHA	2786	Osteoporosis-oculocutaneous hypopigmentation syndrome
ORPHA	2791	Otodental syndrome
ORPHA	2795	Polycystic ovaries-urethral sphincter dysfunction syndrome
ORPHA	280062	Calciphylaxis
ORPHA	280356	PLIN1-related familial partial lipodystrophy
ORPHA	280365	Autosomal semi-dominant severe lipodystrophic laminopathy
ORPHA	2804	W syndrome
ORPHA	280633	Multiple congenital anomalies-hypotonia-seizures syndrome
ORPHA	2828	Young-onset Parkinson disease
ORPHA	2834	Wrinkly skin syndrome
ORPHA	2836	PEHO syndrome
ORPHA	284180	Xp22.13p22.2 duplication syndrome
ORPHA	284227	TEMPI syndrome
ORPHA	284271	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome
ORPHA	284289	Adult-onset autosomal recessive cerebellar ataxia
ORPHA	284417	Phosphoserine aminotransferase deficiency
ORPHA	284979	Neonatal Marfan syndrome
ORPHA	284984	Aneurysm-osteoarthritis syndrome
ORPHA	286	Vascular Ehlers-Danlos syndrome
ORPHA	287	Classical Ehlers-Danlos syndrome
ORPHA	2886	TARP syndrome
ORPHA	289	Ellis Van Creveld syndrome
ORPHA	289157	Hypocalcemic vitamin D-dependent rickets
ORPHA	289596	Juvenile nasopharyngeal angiofibroma
ORPHA	2896	Pitt-Hopkins syndrome
ORPHA	289601	Hereditary arterial and articular multiple calcification syndrome
ORPHA	2897	Pityriasis rubra pilaris
ORPHA	2907	Hereditary acrokeratotic poikiloderma
ORPHA	29072	Hereditary pheochromocytoma-paraganglioma
ORPHA	29073	Multiple myeloma
ORPHA	2908	Kindler syndrome
ORPHA	2909	Rothmund-Thomson syndrome
ORPHA	2911	Poland syndrome
ORPHA	292	Congenital enterovirus infection
ORPHA	2926	Digital extensor muscle aplasia-polyneuropathy
ORPHA	2930	Cronkhite-Canada syndrome
ORPHA	293168	Infantile-onset ascending hereditary spastic paralysis
ORPHA	293725	Blepharophimosis-intellectual disability syndrome, Verloes type
ORPHA	293848	Frontotemporal dementia, right temporal atrophy variant
ORPHA	293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy
ORPHA	293987	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome
ORPHA	2958	X-linked intellectual disability-dysmorphism-cerebral atrophy syndrome
ORPHA	2959	Progeria-short stature-pigmented nevi syndrome
ORPHA	2962	De Barsy syndrome
ORPHA	2965	Prolactinoma
ORPHA	2969	Proteus-like syndrome
ORPHA	2975	46,XX disorder of sex development-skeletal anomalies syndrome
ORPHA	298	Mitochondrial neurogastrointestinal encephalomyopathy
ORPHA	2980	Acrootoocular syndrome
ORPHA	2985	Pseudoprogeria syndrome
ORPHA	2990	Autosomal recessive multiple pterygium syndrome
ORPHA	300373	X-linked acrogigantism
ORPHA	300536	DDOST-CDG
ORPHA	300570	Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation
ORPHA	300605	Juvenile amyotrophic lateral sclerosis
ORPHA	303	Dystrophic epidermolysis bullosa
ORPHA	30391	Isolated biliary atresia
ORPHA	306674	Kufor-Rakeb syndrome
ORPHA	306682	Manganese poisoning
ORPHA	306731	Sydenham chorea
ORPHA	306741	Hemidystonia-hemiatrophy syndrome
ORPHA	3071	Costello syndrome
ORPHA	3082	Intellectual disability-polydactyly-uncombable hair syndrome
ORPHA	309246	GM2 gangliosidosis, AB variant
ORPHA	309854	Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome
ORPHA	31	Oxoglutaric aciduria
ORPHA	3107	Autosomal dominant Robinow syndrome
ORPHA	3132	Say-Barber-Miller syndrome
ORPHA	313855	FGFR2-related bent bone dysplasia
ORPHA	314389	Xq12-q13.3 duplication syndrome
ORPHA	3144	Schneckenbecken dysplasia
ORPHA	314404	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome
ORPHA	314585	15q overgrowth syndrome
ORPHA	3151	Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome
ORPHA	3163	SHORT syndrome
ORPHA	3168	Sillence syndrome
ORPHA	319199	Autosomal recessive spastic paraplegia type 53
ORPHA	319251	Rift valley fever
ORPHA	3198	Stiff person syndrome and related disorders
ORPHA	32	Glutathione synthetase deficiency
ORPHA	320	Apparent mineralocorticoid excess
ORPHA	3201	Ventricular extrasystoles with syncopal episodes-perodactyly-Robin sequence syndrome
ORPHA	3203	Overhydrated hereditary stomatocytosis
